instrument_token,exchange_token,tradingsymbol,name,segment
2681089,10473,POWERMECH,POWER MECH PROJECTS.,NSE
3893505,15209,PPAP,PPAP AUTOMOTIVE,NSE
2636033,10297,PPL,PRAKASH PIPES,NSE
138423556,540717,PQIF,POLO QUEEN INDUSTRIAL AND FINT,BSE
135704324,530095,PRADHIN,PRADHIN,BSE
4700417,18361,PRADIP-BE,PRADIP OVERSEAS,NSE
131464196,513532,PRADPME,PRADEEP METALS.,BSE
3568897,13941,PRAENG,PRAJAY ENG. SYN..,NSE
128049156,500192,PRAGBOS,PRAG BOSIMI SYNTHETICS.,BSE
692481,2705,PRAJIND,PRAJ INDUSTRIES,NSE
693249,2708,PRAKASH,PRAKASH INDUSTRIES,NSE
5017345,19599,PRAKASHSTL,PRAKASH STEELAGE,NSE
135980036,531172,PRANAVSP,PRANAVADITYA SPINNING MILLS LT,BSE
136001796,531257,PRATIKSH,PRATIKSHA CHEMICALS.,BSE
136099076,531637,PRAVEG,PRAVEG COMMUNICATIONS (INDIA),BSE
308225,1204,PRAXIS,PRAXIS HOME RETAIL,NSE
3226369,12603,PRECAM,PRECISION CAMSHAFTS.,NSE
132418052,517258,PRECISIO,PRECISION ELECTRONICS.,BSE
134111748,523874,PRECISION,PRECISION CONTAINEURS.,BSE
694017,2711,PRECOT,PRECOT,NSE
695553,2717,PRECWIRE,PRECISION WIRES INDIA,NSE
130820100,511016,PREMCAP,PREMIER CAPITAL SERVICES.,BSE
135764740,530331,PREMCO,PREMCO GLOBAL.,BSE
4453633,17397,PREMEXPLN,PREMIER EXPLOSIVES,NSE
134719236,526247,PREMEXPLQ,PREMIER EXPLOSIVES.,BSE
696321,2720,PREMIER,PREMIER,NSE
1000449,3908,PREMIERPOL,PREMIER POLYFILM,NSE
130517764,509835,PREMSYN,PREMIER SYNTHETICS.,BSE
136141316,531802,PRERINFRA,PRERNA INFRABUILD.,BSE
135851268,530669,PRESOFI,PREM SOMANI FINANCIAL SERVICES,BSE
2987777,11671,PRESSMN,PRESSMAN ADVERTISING,NSE
5197313,20302,PRESTIGE,PRESTIGE ESTATE,NSE
5025537,19631,PRICOLLTD,PRICOL,NSE
132931076,519262,PRIMAGR,PRIMA AGRO.,BSE
135998980,531246,PRIMAIN,PRIMA INDUSTRIES.,BSE
135830788,530589,PRIMAPLA,PRIMA PLASTICS.,BSE
135857924,530695,PRIMEPRO,PRIME PROPERTY DEVELOPMENT COR,BSE
3037185,11864,PRIMESECU,PRIME SECURITIES,NSE
133414148,521149,PRIMEURB,PRIME URBAN DEVELOPMENT INDIA,BSE
4107521,16045,PRINCEPIPE,PRINCE PIPES FITTINGS,NSE
131127556,512217,PRISMMEDI,PRISM MEDICO AND PHARMACY.,BSE
128336388,501314,PRISMX,PRISMX GLOBAL VENTURES,BSE
136112132,531688,PRITHVIEXCH,PRITHVI EXCHANGE (INDIA) LIMIT,BSE
138075908,539359,PRITIKAUTO,PRITIKA AUTO INDUSTRIES LIMITE,BSE
2259201,8825,PRIVISCL,PRIVI SPECIALITY CHE,NSE
134292484,524580,PRIYALT,PRIYA.,BSE
130958596,511557,PROFINC,PRO FIN CAPITAL SERVICES.,BSE
136003844,531265,PROGREXV,PROGREX VENTURES,BSE
134782468,526494,PROMACT,PROMACT IMPEX,BSE
138419972,540703,PROVESTSER,PROVESTMENT SERVICES ,BSE
7387905,28859,PROZONINTU,PROZONE INTU PROPRTIS,NSE
701185,2739,PRSMJOHNSN,PRISM JOHNSON,NSE
132867588,519014,PRSNTIN,PRASHANT INDIA.,BSE
5376257,21001,PSB,PUNJAB & SIND BANK,NSE
5344513,20877,PSPPROJECT,PSP PROJECTS,NSE
3848193,15032,PSUBNKBEES,NIP IND ETF PSU BANK BEES,NSE
2906881,11355,PTC,PTC INDIA,NSE
137985540,539006,PTCIL,PTC INDUSTRIES.,BSE
3609857,14101,PTL,PTL ENTERPRISES,NSE
131097348,512099,PUNITCO,PUNIT COMMERCIALS.,BSE
1112065,4344,PUNJABCHEM,PUNJAB CHEM & CROP PROT L,NSE
128088580,500346,PUNJCOMMU,PUNJAB COMMUNICATIONS.,BSE
137982212,538993,PUROHITCON,PUROHIT CONSTRUCTION ,BSE
138280708,540159,PURPLE,PURPLE ENTERTAINMENT ,BSE
137893636,538647,PURSHOTTAM,PURSHOTTAM INVESTOFIN,BSE
3820033,14922,PURVA,PURAVANKARA,NSE
3365633,13147,PVR,PVR,NSE
137384708,536659,PVVINFRA,PVV INFRA ,BSE
136047876,531437,PWASML,PRAKASH WOOLLEN & SYNTHETIC MI,BSE
137893380,538646,QGO,QGO FINANCE,BSE
3924481,15330,QGOLDHALF,QUANTUM GOLD FUND,NSE
4305665,16819,QNIFTY,QUANTUM NIFTY ETF,NSE
130845700,511116,QUADRANT,QUADRANT TELEVENTURES,BSE
137880580,538596,QUANTBUILD,QUANTUM BUILD-TECH,BSE
135751940,530281,QUANTDIA,QUANTUM DIGITAL VISION (INDIA),BSE
137843716,538452,QUASAR,QUASAR INDIA,BSE
4532225,17704,QUESS,QUESS CORP,NSE
137144068,535719,QUEST,QUEST SOFTECH (INDIA),BSE
3357697,13116,QUICKHEAL,QUICK HEAL TECH,NSE
138115844,539515,QUINT,QUINT DIGITAL MEDIA,BSE
133138692,520073,RACLGEAR,RACL GEARTECH ,BSE
2798593,10932,RADAAN,RADAAN MEDIAWORKS (I),NSE
136005892,531273,RADHEDE,RADHE DEVELOPERS (INDIA).,BSE
2813441,10990,RADICO,RADICO KHAITAN,NSE
5088513,19877,RADIOCITY,MUSIC BROADCAST,NSE
136041476,531412,RADIXIND,RADIX INDUSTRIES (INDIA) LIMIT,BSE
134864132,526813,RAGHUNAT,RAGHUNATH INTERNATIONAL.,BSE
131664900,514316,RAGHUSYN,RAGHUVIR SYNTHETICS.,BSE
136077316,531552,RAGHUTOB,RAGHUNATH TOBACCO CO.LTD.,BSE
136163076,531887,RAHME,RAHUL MERCHANDISING.,BSE
138309124,540270,RAIDEEPIND,RAIDEEP INDUSTRIES ,BSE
622337,2431,RAILTEL,RAILTEL CORP OF IND,NSE
3926273,15337,RAIN,RAIN INDUSTRIES,NSE
136304900,532441,RAINBOWDQ,RAINBOW DENIM.,BSE
136113668,531694,RAINBOWF,RAINBOW FOUNDATIONS.,BSE
128800516,503127,RAJABAH,RAJA BAHADUR INTERNATIONAL,BSE
130038276,507962,RAJATH,RAJATH FINANCE,BSE
1894657,7401,RAJESHEXPO,RAJESH EXPORTS,NSE
132485636,517522,RAJGLOWIR,RAJRATAN GLOBAL WIRE.,BSE
134866692,526823,RAJINFRA,RAJESWARI INFRASTRUCTURE LIMIT,BSE
131591172,514028,RAJKSYN,RAJKAMAL SYNTHETICS.,BSE
555009,2168,RAJMET,RAJNANDINI METAL,NSE
136471812,533093,RAJOIL,RAJ OIL MILLS.,BSE
133697796,522257,RAJOOENG,RAJOO ENGINEERS.,BSE
135708420,530111,RAJPACK,RAJ PACKAGING INDUSTRIES.,BSE
136320772,532503,RAJPALAYAM,RAJAPALAYAM MILLS.,BSE
138007044,539090,RAJPUTANA,RAJPUTANA INVESTMENT AND FINAN,BSE
4854273,18962,RAJRATAN,RAJRATAN GLOBAL WIRE,NSE
719105,2809,RAJSREESUG,RAJSHREE SUGAR & CHEMICAL,NSE
135744772,530253,RAJTUBE,RAJASTHAN TUBE MANUFACTURING C,BSE
3687169,14403,RAJTV,RAJ TV NETWORK,NSE
134680324,526095,RALEGRA,RAVILEELA GRANITES.,BSE
720897,2816,RALLIS,RALLIS INDIA,NSE
3472641,13565,RAMANEWS,SHREE RAMA NEWSPRINT,NSE
128091652,500358,RAMAPETRO,RAMA PETROCHEMICALS.,BSE
134153476,524037,RAMAPHO,RAMA PHOSPHATES.,BSE
128091396,500357,RAMAPPR-B,RAMA PAPER MILLS.,BSE
131872516,515127,RAMASIGNS,RAMASIGNS INDUSTRIES ,BSE
2636801,10300,RAMASTEEL,RAMA STEEL TUBES,NSE
133961988,523289,RAMAVISION,RAMA VISION.,BSE
523009,2043,RAMCOCEM,THE RAMCO CEMENTS,NSE
1174273,4587,RAMCOIND,RAMCO INDUSTRIES,NSE
2009857,7851,RAMCOSYS,RAMCO SYSTEMS.,NSE
131641092,514223,RAMGOPOLY,RAMGOPAL POLYTEX.,BSE
135923460,530951,RAMINFO,RAMINFO,BSE
5154305,20134,RAMKY,RAMKY INFRA,NSE
133703940,522281,RAMRAT,RAM RATNA WIRES.,BSE
135916804,530925,RAMSONS,RAMSONS PROJECTS.,BSE
726273,2837,RANASUG,RANA SUGARS.,NSE
135994372,531228,RANDER,RANDER CORPORATION.,BSE
4288257,16751,RANEENGINE,RANE ENG VALVE,NSE
728065,2844,RANEHOLDIN,RANE HOLDINGS,NSE
136085252,531583,RAP,RAP MEDIA.,BSE
128092164,500360,RAPICUT,RAPICUT CARBIDES.,BSE
128345860,501351,RAPIDIN,RAPID INVESTMENTS.,BSE
133684996,522207,RASANDIK,RASANDIK ENGINEERING INDUSTRIE,BSE
135995652,531233,RASIELEC,RASI ELECTRODES.,BSE
130039300,507966,RASRESOR,RAS RESORTS & APART HOTELS,BSE
128581380,502271,RASSIREF,RAASI REFRACTORIES.,BSE
136427012,532918,RATHIBAR,RATHI BARS.,BSE
3443457,13451,RATNAMANI,RATNAMANI MET & TUB.,NSE
137687044,537840,RAUNAQEPC,RAUNAQ EPC INTERNATIONAL LIMIT,BSE
129868804,507300,RAVALSUGAR,RAVALGAON SUGAR FARM.,BSE
134819844,526640,RAYALEMA,ROYALE MANOR HOTELS & INDUSTRI,BSE
731905,2859,RAYMOND,RAYMOND,NSE
4286721,16745,RBL,RANE BRAKE LINING,NSE
4708097,18391,RBLBANK,RBL BANK,NSE
137908996,538707,RCCL,RAJASTHAN CYLINDERS & CONTAINE,BSE
733697,2866,RCF,RASHTRIYA CHEMICALS & FER,NSE
137537028,537254,RCIIND,RCI INDUSTRIES & TECHNOLOGIES,BSE
138156292,539673,RCL,RADHAGOBIND COMMERCIAL ,BSE
3375873,13187,RCOM,RELIANCE COMMUNICATIONS L,NSE
136520964,533285,RDBRIL,RDB REALTY & INFRASTRUCTURE LT,BSE
136603652,533608,RDBRL,RDB RASAYANS.,BSE
135693572,530053,REALECO,REAL ECO-ENERGY,BSE
131470852,513558,REALSTR,REAL STRIPS.,BSE
3930881,15355,RECLTD,REC,NSE
134054404,523650,REDEXPR,REDEX PROTECH.,BSE
3649281,14255,REDINGTON,REDINGTON (INDIA).,NSE
4547585,17764,REFEX,REFEX INDUSTRIES,NSE
135888644,530815,REFNOL,REFNOL RESINS & CHEMICALS.,BSE
135944452,531033,REGAL,REGAL ENTERTAINMENT & CONSULTA,BSE
138284804,540175,REGENCY,REGENCY FINCORP,BSE
131231748,512624,REGENTRP,REGENT ENTERPRISES ,BSE
130965764,511585,REGTRUS,REGENCY TRUST.,BSE
6201601,24225,RELAXO,RELAXO FOOT.,NSE
737793,2882,RELCAPITAL,RELIANCE CAPITAL,NSE
128809476,503162,RELCHEMQ,RELIANCE CHEMOTEX INDUSTRIES L,BSE
138421508,540709,RELHOME,RELIANCE HOME FINANCE ,BSE
136223748,532124,RELIABVEN,RELIABLE VENTURES INDIA.,BSE
738561,2885,RELIANCE,RELIANCE INDUSTRIES,NSE
130998276,511712,RELICTEC,RELIC TECHNOLOGIES.,BSE
3857409,15068,RELIGARE,RELIGARE ENTER..,NSE
141569,553,RELINFRA,RELIANCE INFRASTRUCTU,NSE
129111300,504341,RELTD,RAVINDRA ENERGY,BSE
131339012,513043,REMIEDEL,REMI EDELSTAHL TUBULARS LIMITE,BSE
129448452,505658,REMIPRO,REMI PROCESS PLANT & MACHINERY,BSE
129116164,504360,REMISIN,REMI SALES & ENGINEERING.,BSE
130854148,511149,REMITR,REMI SECURITIES.,BSE
138127620,539561,REMLIFE,REMEDIUM LIFECARE,BSE
1015041,3965,REMSONSIND,REMSONS INDUSTRIES,NSE
3078657,12026,RENUKA,SHREE RENUKA SUGARS,NSE
7577089,29598,REPCOHOME,REPCO HOME FINANCE,NSE
378881,1480,REPL,RUDRABHISHEK ENTERP,NSE
3360257,13126,REPRO,REPRO INDIA,NSE
134199812,524218,RESONANCE,RESONANCE SPECIALTIES.,BSE
5202689,20323,RESPONIND,RESPONSIVE INDUSTRIES,NSE
137797892,538273,RESPONSINF,RESPONSE INFORMATICS,BSE
131861764,515085,RESTILE,RESTILE CERAMICS.,BSE
3062017,11961,REVATHI,REVATHI EQUIPMENT,NSE
136163332,531888,REXNORD,REXNORD ELECTRONICS & CONTROLS,BSE
139073540,543256,RFLL,RITA FINANCE AND LEASING LIMIT,BSE
138095364,539435,RFSL,RICHFIELD FINANCIAL SERVICES L,BSE
138220036,539922,RGIL,ROTOGRAPHICS (INDIA) ,BSE
3873025,15129,RGL,RENAISSANCE GLOBAL,NSE
132912900,519191,RGRL,RETRO GREEN REVOLUTION ,BSE
5563649,21733,RHFL,RELIANCE HOME FINANCE,NSE
136179716,531952,RIBATEX,RIBA TEXTILES.,BSE
132922884,519230,RICHIRICH,RICHIRICH INVENTURES,BSE
135749380,530271,RICHUNV,RICH UNIVERSE NETWORK.,BSE
744705,2909,RICOAUTO,RICO AUTO INDUSTRIES,NSE
134266884,524480,RIDDHI,RIDDHI SIDDHI GLUCO BIOLS.,BSE
129922052,507508,RIGASUG,RIGA SUGAR COMPANY.,BSE
745473,2912,RIIL,RELIANCE INDUSTRIAL INFRA,NSE
132360964,517035,RIR,RUTTONSHA INTERNATIONAL RECTIF,BSE
136073988,531539,RISHDIGA,RISHABH DIGHA STEEL & ALLIED P,BSE
134876420,526861,RISHILASE,RISHI LASER.,BSE
134781956,526492,RISHIROOP,RISHIROOP ,BSE
133893380,523021,RISHITECH,RISHI TECHTEX.,BSE
962817,3761,RITES,RITES,NSE
132888836,519097,RITESHIN,RITESH INTERNATIONAL.,BSE
131422468,513369,RJKMRFR,RAJKUMAR FORGE.,BSE
5363201,20950,RKDL,RAVI KUMAR DIST..,NSE
396033,1547,RKEC,RKEC PROJECTS,NSE
2921217,11411,RKFORGE,RAMKRISHNA FORGINGS,NSE
131230212,512618,RLF,RLF.,BSE
137866244,538540,RLFL,RAMCHANDRA LEASING & FINANCE L,BSE
3864833,15097,RMCL-BE,RADHA MADHAV CO..,NSE
3065601,11975,RML,RANE (MADRAS),NSE
136146436,531822,RODIUM,RODIUM REALTY,BSE
3426817,13386,ROHITFERRO,ROHIT FERRO-TECH,NSE
3374593,13182,ROHLTD,ROYAL ORCHID HOTELS,NSE
4890625,19104,ROLLT,ROLLATAINERS,NSE
747009,2918,ROLTA,ROLTA INDIA,NSE
91905,359,ROML,RAJ OIL MILLS,NSE
135933700,530991,ROOPAIND,ROOPA INDUSTRIES.,BSE
4968961,19410,ROSSARI,ROSSARI BIOTECH,NSE
7401729,28913,ROSSELLIND,ROSSELL INDIA,NSE
132480004,517500,ROTO,ROTO PUMPS.,BSE
32769,128,ROUTE,ROUTE MOBILE,NSE
134705412,526193,ROYALCU,ROYAL CUSHION VINYL PRODUCTS L,BSE
131084036,512047,ROYALIND,ROYAL INDIA CORPORATION LIMITE,BSE
138198276,539837,RPEL,RAGHAV PRODUCTIVITY ENHANCERS,BSE
4281601,16725,RPGLIFE,RPG LIFE SCIENCES,NSE
134760196,526407,RPIL,RITESH PROPERTIES & INDUSTRIES,BSE
3906305,15259,RPOWER,RELIANCE POWER.,NSE
5314561,20760,RPPINFRA,R.P.P INFRA PROJECTS,NSE
2078465,8119,RPSGVENT,RPSG VENTURES,NSE
136014596,531307,RRIL,RRIL,BSE
136106756,531667,RRMETAL,RR METALMAKERS INDIA,BSE
135725828,530179,RSCINT,RSC INTERNATIONAL.,BSE
138208004,539875,RSDFIN,RSD FINANCE ,BSE
1645825,6429,RSSOFTWARE,R. S. SOFTWARE (INDIA) LI,NSE
715265,2794,RSWM,RSWM,NSE
136380164,532735,RSYSTEMINT,R SYSTEMS INTERNATIONAL.,BSE
3433985,13414,RSYSTEMS,R SYS INTERNATIONAL,NSE
131216644,512565,RTEXPO,R.T.EXPORTS.,BSE
137884420,538611,RTFL,REAL TOUCH FINANCE ,BSE
6988033,27297,RTNINDIA,RATTANINDIA ENT,NSE
4485121,17520,RTNPOWER,RATTANINDIA POWER,NSE
135991044,531215,RTSPOWR,RTS POWER CORPORATION.,BSE
128093956,500367,RUBFILA,RUBFILA INTERNATIONAL.,BSE
135961348,531099,RUBRAME,RUBRA MEDICAMENTS.,BSE
752385,2939,RUBYMILLS,THE RUBY MILLS,NSE
4359425,17029,RUCHI,RUCHI SOYA INDUSTRIES,NSE
2156289,8423,RUCHINFRA-BE,RUCHI INFRASTRUCTURE,NSE
3538177,13821,RUCHIRA,RUCHIRA PAPERS,NSE
128094212,500368,RUCHISOYA,RUCHI SOYA INDUSTRIES.,BSE
135794948,530449,RUNGTAIR,RUNGTA IRRIGATION.,BSE
6585345,25724,RUPA,RUPA & COMPANY,NSE
6296321,24595,RUSHIL,RUSHIL DECOR,NSE
400641,1565,RVHL,RAVINDER HEIGHTS,NSE
2445313,9552,RVNL,RAIL VIKAS NIGAM,NSE
755457,2951,S&SPOWER,S&S POWER SWITCHGEARS,NSE
138012676,539112,SAB,SAB INDUSTRIES,BSE
4736257,18501,SABEVENTS-BE,SAB EVENTS & GOVERNANCE,NSE
135748356,530267,SABOOBR,SABOO BROTHERS.,BSE
135798020,530461,SABOOSOD,SABOO SODIUM CHLORO.,BSE
3855361,15060,SABTN-BE,SRI ADHIKARI BROS.,NSE
136158468,531869,SACHEMT,SACHETA METALS.,BSE
3388417,13236,SADBHAV,SADBHAV ENGINEERING,NSE
2718209,10618,SADBHIN,SADBHAV INFRA PROJ.,NSE
138450180,540821,SADHNA,SADHNA BROADCAST,BSE
129700356,506642,SADHNANIQ,SADHANA NITROCHEM.,BSE
134778116,526477,SAENTER,SOUTH ASIAN ENTERPRISES.,BSE
3336961,13035,SAFARI,SAFARI IND (INDIA),NSE
133894404,523025,SAFARIND,SAFARI INDUSTRIES (INDIA).,BSE
136047620,531436,SAFFRON,SAFFRON INDUSTRIES,BSE
2092801,8175,SAGARDEEP,SAGARDEEP ALLOYS,NSE
136215556,532092,SAGARPROD,SAGAR PRODUCTIONS,BSE
138276612,540143,SAGARSOFT,SAGARSOFT (INDIA) ,BSE
3601409,14068,SAGCEM,SAGAR CEMENTS,NSE
138213124,539895,SAGL,SHALIMAR AGENCIES ,BSE
128944900,503691,SAHARA,SAHARA ONE MEDIA & ENTERTAINME,BSE
130952452,511533,SAHARAHOUS,SAHARA HOUSINGFINA CORPORATION,BSE
131009028,511754,SAHLIBHFI,SHALIBHADRA FINANCE.,BSE
136407300,532841,SAHYADRI,SAHYADRI INDUSTRIES.,BSE
136174340,531931,SAICAPI,SAI CAPITAL.,BSE
758529,2963,SAIL,STEEL AUTHORITY OF INDIA,NSE
135747844,530265,SAINIK,SAINIK FINANCE & INDUSTRIES LT,BSE
131851012,515043,SAINTGOBAIN,SAINT-GOBAIN SEKURIT INDIA,BSE
2441985,9539,SAKAR,SAKAR HEALTHCARE,NSE
760065,2969,SAKHTISUG,SAKTHI SUGARS,NSE
3019265,11794,SAKSOFT,SAKSOFT,NSE
130832900,511066,SAKTHIFIN,SAKTHI FINANCE.,BSE
3392257,13251,SAKUMA,SAKUMA EXPORTS,NSE
5468673,21362,SALASAR,SALASAR TECHNO ENGG..,NSE
138074372,539353,SALAUTO,SAL AUTOMOTIVE,BSE
138286340,540181,SALEM,SALEM ERODE INVESTMENTS.,BSE
134797828,526554,SALGUTI,SALGUTI INDUSTRIES.,BSE
4441857,17351,SALONA,SALONA COTSPIN.,NSE
128094724,500370,SALORAINTL,SALORA INTERNATIONAL.,BSE
128930564,503635,SALSAIN,SHREE SALASAR INVESTMENT.,BSE
2979073,11637,SALSTEEL-BE,S.A.L. STEEL.,NSE
132367108,517059,SALZER,SALZER ELECTRONICS.,BSE
2918145,11399,SALZERELEC,SALZER ELECTRONICS,NSE
133437444,521240,SAMBANDAM,SAMBANDAM SPINNING MILLS.,BSE
1056513,4127,SAMBHAAV,SAMBHAAV MEDIA,NSE
136193284,532005,SAMINDUS,SAM INDUSTRIES.,BSE
133139204,520075,SAMKRG,SAMKRG PISTONS & RINGS.,BSE
135837956,530617,SAMPRE,SAMPRE NUTRITIONS.,BSE
139066628,543229,SAMRATFORG,SAMRAT FORGINGS ,BSE
135712004,530125,SAMRATPH,SAMRAT PHARMACHEM.,BSE
133428740,521206,SAMTEX,SAMTEX FASHIONS.,BSE
135686404,530025,SAMYAKINT,SAMYAK INTERNATIONAL.,BSE
133432836,521222,SANBLUE,SANBLUE CORPORATION.,BSE
4876545,19049,SANCO,SANCO INDUSTRIES,NSE
133917700,523116,SANCTRN,SANCO TRANS.,BSE
764929,2988,SANDESH,SANDESH,NSE
613633,2397,SANDHAR,SANDHAR TECHNOLOGIES,NSE
129259012,504918,SANDUMA,SANDUR MANGANESE & IRON ORES L,BSE
134323972,524703,SANDUPHQ,SANDU PHARMACEUTICALS.,BSE
2382593,9307,SANGAMIND-BE,SANGAM (INDIA),NSE
767233,2997,SANGHIIND,SANGHI INDUSTRIES,NSE
3598849,14058,SANGHVIMOV,SANGHVI MOVERS,NSE
2824193,11032,SANGINITA,SANGINITA CHEMICALS,NSE
136303364,532435,SANINFRA,SANMIT INFRA,BSE
136440836,532972,SANKHYAIN,SANKHYA INFOTECH.,BSE
369153,1442,SANOFI,SANOFI INDIA,NSE
132120580,516096,SANPA,SANGAL PAPERS.,BSE
131655684,514280,SANTETX,SANRHEA TECHNICAL TEXTILES,BSE
135688964,530035,SANTOSHF,SANTOSH FINE-FAB.,BSE
137981956,538992,SAPL,SAR  AUTO PRODUCTS ,BSE
137931524,538795,SAPPL,SHREE AJIT PULP AND PAPER.,BSE
4546049,17758,SARDAEN,SARDA ENERGY & MIN,NSE
132104196,516032,SARDAPPR,SARDA PAPERS.,BSE
1252353,4892,SAREGAMA,SAREGAMA INDIA,NSE
136862212,534618,SAREL,SANGAM RENEWABLES,BSE
3595009,14043,SARLAPOLY,SARLA PERF. FIBERS,NSE
135934212,530993,SARTHAKGL,SARTHAK GLOBAL.,BSE
136174084,531930,SARTHAKIND,SARTHAK INDUSTRIES.,BSE
131689476,514412,SARUPINDUS,SARUP INDUSTRIES.,BSE
138015748,539124,SARVOTTAM,SURVOTTAM FINVEST.,BSE
3067649,11983,SASKEN,SASKEN TECHNOLOGIES,NSE
5136129,20063,SASTASUNDR,SASTASUNDAR VENTURES,NSE
2827521,11045,SATIA,SATIA INDUSTRIES,NSE
2675969,10453,SATIN,SATIN CREDIT NET,NSE
130835460,511076,SATINDLTD,SAT INDUSTRIES.,BSE
227878148,890149,SATINPP,SATIN CREDITCARE NETWORK LIMIT,BSE
138039812,539218,SAUMYA,SAUMYA CONSULTANTS.,BSE
128556804,502175,SAURASHCEM,SAURASHTRA CEMENT.,BSE
131234308,512634,SAVERA,SAVERA INDUSTRIES.,BSE
130963716,511577,SAVFI,SAVANI FINANCIALS.,BSE
132433924,517320,SAVINFOCO,SAVANT INFOCOMM.,BSE
136164612,531893,SAWABUSI,SAWACA BUSINESS MACHINES.,BSE
134069764,523710,SAYAJIHOTL,SAYAJI HOTELS.,BSE
138426372,540728,SAYAJIIND,SAYAJI INDUSTRIES ,BSE
136218116,532102,SBECSUG,SBEC SUGAR.,BSE
133409540,521131,SBFL,SHREE BHAVYA FABRICS ,BSE
4600577,17971,SBICARD,SBI CARDS & PAY SER,NSE
189441,740,SBIETFIT,SBIAMC - SBIETFIT,NSE
184833,722,SBIETFPB,SBIAMC - SBIETFPB,NSE
1847809,7218,SBIETFQLTY,SBIAMC - SBIETFQLTY,NSE
5582849,21808,SBILIFE,SBI LIFE INSURANCE CO,NSE
779521,3045,SBIN,STATE BANK OF INDIA,NSE
137030660,535276,SBISENSEX,SBI MUTUAL FUND - SBI ETF SENS,BSE
134676740,526081,SCAGRO,SC AGROTECH ,BSE
132124164,516110,SCANDENT,SCANDENT IMAGING,BSE
134795268,526544,SCANPGEOM,SCANPOINT GEOMATICS.,BSE
136140036,531797,SCANPRO,SCAN PROJECTS.,BSE
130988036,511672,SCANSTL,SCAN STEELS ,BSE
4353,17,SCAPDVR,STAMPEDE CAPITAL,NSE
138048516,539252,SCFL,SHYAM CENTURY FERROUS ,BSE
130020868,507894,SCHABLON,SCHABLONA INDIA.,BSE
258817,1011,SCHAEFFLER,SCHAEFFLER INDIA,NSE
5298689,20698,SCHAND,S CHAND AND COMPANY,NSE
7995905,31234,SCHNEIDER,SCHNEIDER ELECTRIC INFRA,NSE
780289,3048,SCI,SHIPPING CORP OF INDIA LT,NSE
138130948,539574,SCL,SUNSHINE CAPITAL.,BSE
138118660,539526,SCTL,SUNCARE TRADERS ,BSE
342529,1338,SDBL,SOM DIST & BREW,NSE
134330116,524727,SDL,SPAN DIVERGENT ,BSE
138944772,542753,SEACOAST,SEACOAST SHIPPING SERVICES LIM,BSE
669697,2616,SEAMECLTD,SEAMEC,NSE
133422596,521182,SEASONF,SEASONS FURNISHINGS.,BSE
131651588,514264,SEASONST,SEASONS TEXTILES.,BSE
136516612,533268,SEATV,SEA TV NETWORK.,BSE
2830849,11058,SECURKLOUD,SECUREKLOUD TECH,NSE
130412292,509423,SEL,SANATHNAGAR ENTERPRISES LIMITE,BSE
3481089,13598,SELAN,SELAN EXPLO. TECH,NSE
137952004,538875,SELLWIN,SELLWIN TRADERS,BSE
136186884,531980,SENINFO,SENTHIL INFOTEK,BSE
265,1,SENSEX,SENSEX,INDICES
6989569,27303,SEPOWER,S.E. POWER,NSE
3659777,14296,SEQUENT,SEQUENT SCIENTIFIC.,NSE
136177668,531944,SERVOTEACH,SERVOTEACH INDUSTRIES,BSE
784897,3066,SESHAPAPER,SESHASAYEE PAPER & BOARDS,NSE
138158596,539682,SESL,SYLPH EDUCATION SOLUTIONS LIMI,BSE
4483585,17514,SETCO,SETCO AUTOMOTIVE,NSE
4453121,17395,SETF10GILT,SBIAMC - SETF10GILT,NSE
4421633,17272,SETFGOLD,SBI-ETF GOLD,NSE
2605057,10176,SETFNIF50,SBI-ETF NIFTY 50,NSE
1884417,7361,SETFNIFBK,SBI-ETF NIFTY BANK,NSE
1882369,7353,SETFNN50,SBI-ETF NIFTY NEXT 50,NSE
138744836,541972,SETFSN50,SBI MUTUAL FUND,BSE
6505985,25414,SETUINFRA,SETUBANDHAN INFRA,NSE
131010564,511760,SEVENHILL,SEVEN HILL INDUSTRIES,BSE
2771969,10828,SEYAIND,SEYA INDUSTRIES,NSE
854017,3336,SFHL-RE-BE,SUNDARAM FINANCE RE,NSE
4911105,19184,SFL,SHEELA FOAM,NSE
134792196,526532,SFPIL,SQUARE FOUR PROJECTS INDIA LIM,BSE
3421953,13367,SGL,STL GLOBAL,NSE
136143876,531812,SGNTE,SGN TELECOMS.,BSE
138428676,540737,SGRL,SHREE GANESH REMEDIES ,BSE
130526724,509870,SHAHCON,SHAH CONSTRUCTION CO.LTD.,BSE
132871940,519031,SHAHFOOD,SHAH FOODS.,BSE
138972676,542862,SHAHLON,SHAHLON SILK INDUSTRIES LIMITE,BSE
128364292,501423,SHAILY,SHAILY ENGINEERING PLASTICS LT,BSE
6546945,25574,SHAKTIPUMP,SHAKTI PUMPS (I),NSE
182785,714,SHALBY,SHALBY,NSE
136308484,532455,SHALIWIR,SHALIMAR WIRES INDUSTRIES.,BSE
3927553,15342,SHALPAINTS,SHALIM PAINTS,NSE
131199748,512499,SHALPRO,SHALIMAR PRODUCTIONS.,BSE
138306308,540259,SHANGAR,SHANGAR DECOR,BSE
5202177,20321,SHANKARA,SHANKARA BLDG PRODUCT,NSE
131148036,512297,SHANTAI,SHANTAI INDUSTRIES ,BSE
